id,lot_frontage,lot_area,neighborhood,overall_qual,year_built,year_remod_add,mas_vnr_area,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,saleprice,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing
64,92.0,11764,4,8,1999,2007,348.0,4,3,1,6,524.0,5,4,1164,1106,2270,0.0,2,1,4,9,1,1999.0,3,3.0,671.0,3,2,132,57,290000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1799,75.0,9000,4,8,2007,2007,0.0,4,3,3,6,64.0,5,4,1184,1426,2610,0.0,2,1,5,11,1,2007.0,3,2.0,550.0,3,2,208,364,303477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,68.0,20062,3,7,1977,2001,0.0,4,3,4,5,1092.0,4,4,1483,0,1483,1.0,1,1,3,4,2,1977.0,2,2.0,690.0,3,2,496,0,270000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1295,81.0,7308,0,5,1920,1950,0.0,3,3,1,3,360.0,4,3,960,780,1740,0.0,1,0,5,6,1,1920.0,1,1.0,225.0,2,0,0,0,122250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,70.0,8750,1,5,1955,1955,0.0,3,3,1,3,172.0,4,3,1382,0,1382,0.0,1,0,4,6,0,1955.0,1,1.0,350.0,3,2,280,0,153000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,70.0,8402,2,5,2007,2007,0.0,4,3,1,5,206.0,5,4,1120,0,1120,0.0,1,0,3,6,0,0.0,0,0.0,0.0,0,2,0,30,147000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2202,63.0,4000,3,7,1930,1995,0.0,4,3,1,6,246.0,3,4,567,531,1098,1.0,1,0,3,5,1,1930.0,1,1.0,216.0,3,2,0,0,148500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2833,32.0,3363,0,7,2004,2004,117.0,4,3,1,1,0.0,5,4,976,732,1708,0.0,2,0,4,7,0,2004.0,1,2.0,380.0,3,2,0,40,130000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1707,94.0,13615,4,9,2006,2006,510.0,5,3,4,1,0.0,5,4,1802,0,1802,0.0,2,1,5,7,1,2006.0,3,3.0,843.0,3,2,158,105,372000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,43.0,3013,3,7,2005,2005,145.0,4,3,4,6,16.0,5,4,1506,0,1506,0.0,2,0,4,6,1,2005.0,3,2.0,440.0,3,2,142,20,213490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,44.0,17485,0,7,2009,2010,96.0,4,3,4,6,1346.0,5,4,1508,0,1508,1.0,1,0,4,5,2,2009.0,2,2.0,572.0,3,2,0,0,308030,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1564,68.0,23730,2,7,1996,1997,668.0,5,3,2,6,700.0,5,4,2032,0,2032,1.0,3,0,4,7,0,1996.0,3,3.0,786.0,3,2,0,46,300000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,79.0,8910,1,6,1959,1959,0.0,3,3,2,5,655.0,5,4,1194,0,1194,0.0,1,0,3,6,1,1954.0,3,2.0,539.0,3,2,0,0,159500,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,24.0,2522,0,7,2004,2004,50.0,4,3,1,1,0.0,5,4,970,739,1709,0.0,2,0,4,7,0,2004.0,1,2.0,380.0,3,2,0,40,137500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,73.0,8688,4,7,2005,2005,228.0,4,3,3,1,0.0,5,4,1616,0,1616,0.0,2,0,4,7,0,2005.0,2,3.0,834.0,3,2,208,59,232000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1360,68.0,6291,0,6,1930,1950,0.0,3,3,1,1,0.0,3,4,768,0,768,0.0,1,0,3,4,0,1930.0,1,2.0,440.0,3,0,0,0,93850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2723,68.0,17529,1,5,1924,1950,65.0,3,3,1,1,0.0,2,2,872,0,872,0.0,1,0,2,5,1,1924.0,1,1.0,322.0,2,0,0,0,105000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,60.0,6324,1,4,1927,1950,0.0,3,3,1,1,0.0,2,4,520,0,520,0.0,1,0,2,4,0,1920.0,1,1.0,240.0,3,2,49,0,68500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,80.0,11600,1,5,1960,1960,361.0,3,3,1,3,443.0,3,3,1105,1169,2274,0.0,2,0,3,12,0,1960.0,1,2.0,480.0,3,2,0,0,154300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,50.0,7288,0,5,1925,2003,0.0,3,1,1,1,0.0,5,4,936,665,1601,0.0,2,0,3,6,0,0.0,0,0.0,0.0,0,0,0,0,129850,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,35.0,4571,0,5,1910,1950,0.0,3,3,1,4,168.0,5,4,616,616,1232,0.0,1,0,3,6,0,1920.0,1,2.0,480.0,2,2,280,0,114000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
367,63.0,17423,4,9,2008,2009,748.0,5,3,1,6,1904.0,5,4,2234,0,2234,1.0,2,0,5,9,1,2009.0,3,3.0,1166.0,3,2,0,60,501837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1309,100.0,12665,0,5,1915,1950,0.0,3,3,2,1,0.0,4,4,876,540,1416,0.0,1,1,3,7,1,1949.0,1,3.0,720.0,3,2,418,0,153900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
402,60.0,9000,1,4,1971,2006,0.0,3,3,1,5,240.0,4,4,864,0,864,0.0,1,0,3,5,0,1986.0,1,2.0,576.0,3,2,200,0,130000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1592,32.0,4500,2,6,1997,1997,197.0,5,3,1,6,864.0,5,4,1189,0,1189,1.0,2,0,3,4,0,1997.0,2,2.0,392.0,3,2,0,122,160500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2409,48.0,6373,4,9,2006,2006,572.0,5,4,1,6,415.0,5,4,1666,0,1666,1.0,2,0,4,6,1,2006.0,2,2.0,575.0,3,2,228,75,310090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
539,67.0,10083,2,7,2003,2003,0.0,4,3,1,6,833.0,5,4,1200,0,1200,1.0,2,0,4,5,0,2003.0,2,2.0,555.0,3,2,0,41,184900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1940,70.0,13300,1,5,1956,2000,0.0,4,3,1,3,377.0,3,4,928,0,928,0.0,1,0,3,4,0,1956.0,1,1.0,252.0,3,2,261,0,132000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
588,80.0,9600,2,5,1969,1969,128.0,4,3,2,5,553.0,3,4,1336,0,1336,0.0,2,0,3,6,1,1969.0,2,2.0,502.0,3,2,312,11,163000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,30.0,3215,4,7,2004,2004,120.0,4,3,3,6,280.0,5,4,600,600,1200,0.0,2,1,4,4,0,2004.0,2,2.0,480.0,3,2,0,172,155000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,68.0,11104,2,6,1969,1969,0.0,3,3,3,6,828.0,4,4,1427,0,1427,0.0,2,0,3,7,0,1969.0,2,2.0,516.0,3,2,0,0,183000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2154,68.0,15295,3,7,1996,2002,254.0,4,3,2,6,762.0,5,4,1212,780,1992,1.0,2,1,4,7,2,1996.0,2,2.0,608.0,3,2,225,32,211000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
550,70.0,9109,2,7,1994,1994,0.0,4,3,1,2,36.0,5,4,754,786,1540,1.0,2,1,4,6,0,1994.0,2,2.0,495.0,3,2,140,32,184000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
811,64.0,7018,2,5,1979,1979,0.0,0,0,0,0,0.0,3,4,1535,0,1535,0.0,2,0,3,8,0,1979.0,1,2.0,400.0,3,2,0,0,118858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,68.0,14112,1,5,1964,1964,86.0,3,3,3,6,1014.0,3,4,1152,0,1152,1.0,1,0,3,6,1,1964.0,2,2.0,484.0,3,2,227,0,180500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1836,80.0,3523,4,8,2006,2007,30.0,4,3,1,6,60.0,5,4,1151,0,1151,1.0,2,0,4,5,0,2006.0,3,2.0,484.0,3,2,0,60,166000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
779,88.0,15312,1,6,1960,1960,54.0,3,3,3,4,588.0,5,4,1138,0,1138,0.0,1,0,3,6,1,1960.0,2,2.0,480.0,3,2,0,0,148000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1886,74.0,7450,1,5,1956,1956,0.0,3,3,1,3,438.0,4,4,1074,0,1074,0.0,1,0,4,6,1,1966.0,1,2.0,396.0,3,2,0,72,124000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1724,60.0,7313,4,9,2005,2005,246.0,5,3,1,6,1153.0,5,4,1561,0,1561,1.0,2,0,5,6,1,2005.0,3,2.0,556.0,3,2,203,47,277500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,83.0,10019,4,8,1995,1995,397.0,4,3,1,5,527.0,5,4,1358,1368,2726,0.0,2,1,4,9,1,1995.0,2,3.0,725.0,3,2,307,169,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1013,53.0,15401,4,9,2004,2004,296.0,5,3,4,6,1337.0,5,4,1884,0,1884,1.0,2,0,5,7,1,2004.0,3,3.0,670.0,3,2,214,76,387000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2084,58.0,9098,0,4,1920,2002,0.0,3,3,2,5,348.0,5,4,605,0,605,1.0,1,0,3,5,0,0.0,0,0.0,0.0,0,0,0,0,86000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1184,103.0,16280,4,8,1976,2007,0.0,4,5,2,6,1044.0,5,4,1671,0,1671,1.0,3,0,5,6,1,1976.0,2,2.0,550.0,3,2,280,90,290000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
728,72.0,9392,0,3,1900,1950,0.0,2,3,1,1,0.0,3,4,797,0,797,0.0,1,0,3,5,0,0.0,0,0.0,0.0,0,0,0,36,44000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,71.0,12209,2,6,2001,2002,0.0,5,3,1,5,690.0,5,4,804,1157,1961,1.0,2,1,4,7,1,2001.0,3,2.0,560.0,3,2,125,192,215000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2524,79.0,13110,2,5,1972,1972,144.0,4,3,1,6,962.0,5,4,1193,0,1193,1.0,2,0,3,6,0,1972.0,3,2.0,501.0,3,2,140,153,146500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2513,68.0,2651,4,7,2000,2000,0.0,4,3,1,6,641.0,5,4,673,709,1382,1.0,2,1,4,6,0,2000.0,1,2.0,490.0,3,2,153,50,165000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,60.0,8520,0,6,1916,1950,0.0,3,3,1,3,168.0,3,4,1664,862,2526,0.0,2,0,4,10,1,1916.0,1,1.0,216.0,3,2,88,15,136000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2309,68.0,39384,1,6,1957,1957,902.0,4,3,4,5,1110.0,5,4,1390,0,1390,1.0,1,1,5,4,2,1957.0,1,2.0,550.0,3,2,0,189,252000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,36.0,2628,4,7,2003,2003,106.0,4,3,1,1,0.0,5,4,764,862,1626,0.0,2,1,4,6,0,2003.0,2,2.0,474.0,3,2,0,27,175500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
699,57.0,6406,0,5,1939,1950,0.0,3,3,1,5,421.0,3,3,868,690,1558,0.0,1,1,3,7,1,1939.0,1,2.0,400.0,3,2,0,36,150000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1881,68.0,12342,1,5,1960,1978,0.0,3,3,1,1,0.0,3,4,1422,0,1422,0.0,1,0,3,6,1,1960.0,2,1.0,286.0,3,2,0,0,139900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1345,52.0,6240,1,5,1930,1992,0.0,3,3,1,1,0.0,3,4,1128,445,1573,0.0,2,0,3,8,1,1930.0,1,2.0,360.0,3,1,0,0,162900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,87.0,10000,1,6,1962,1962,261.0,3,3,1,1,0.0,3,4,1116,0,1116,0.0,1,1,3,5,0,1962.0,1,2.0,440.0,3,2,0,0,160000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
781,68.0,9000,1,2,1947,1950,0.0,0,0,0,0,0.0,2,4,660,0,660,0.0,1,0,2,5,0,0.0,0,0.0,0.0,0,0,0,0,63900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
379,80.0,11088,2,6,1978,1998,144.0,3,3,1,5,832.0,4,4,1707,0,1707,0.0,2,0,3,7,1,1978.0,3,2.0,479.0,3,2,0,0,184000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,134.0,17755,0,5,1959,1959,132.0,3,3,1,4,176.0,3,4,1466,0,1466,0.0,1,1,2,6,2,1959.0,3,2.0,528.0,3,2,0,140,149900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,68.0,4765,4,9,2000,2000,260.0,4,3,3,6,1027.0,5,4,1638,0,1638,1.0,2,0,5,5,1,2000.0,3,2.0,495.0,3,2,230,68,300000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,68.0,10532,3,5,1960,1960,275.0,3,3,2,3,988.0,4,4,1721,0,1721,1.0,2,0,3,7,2,1960.0,1,2.0,626.0,3,2,50,84,145000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
838,65.0,15426,3,6,1997,1997,0.0,4,3,1,6,821.0,5,4,928,836,1764,1.0,2,1,4,7,0,1997.0,2,2.0,470.0,3,2,276,99,231500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1492,63.0,13907,0,5,1940,1969,0.0,3,3,1,4,290.0,5,4,996,0,996,1.0,1,0,3,6,1,0.0,0,0.0,0.0,0,2,144,0,108000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
637,70.0,8750,1,5,1956,1956,0.0,3,3,1,3,435.0,3,4,1202,0,1202,0.0,1,0,3,6,0,1956.0,2,1.0,304.0,3,2,0,35,120000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,68.0,9945,1,5,1961,1961,57.0,3,3,1,3,827.0,3,4,988,0,988,1.0,1,0,3,5,0,1963.0,1,2.0,572.0,3,2,0,0,128500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
